fecha,axn_impression,canal_1_impression,canal_caracol_impression,canal_rcn_impression,cinecanal_impression,citytv_impression,discovery_channel_impression,discovery_home_&_health_impression,espn_impression,food_network_impression,space_impression,star_channel_impression,tnt_impression,tnt_series_impression,teleantioquia_impression,telecafe_impression,telecaribe_impression,telepacifico_impression,warner_impression,axn_spend,canal_1_spend,canal_caracol_spend,canal_rcn_spend,cinecanal_spend,citytv_spend,discovery_channel_spend,discovery_home_&_health_spend,espn_spend,food_network_spend,space_spend,star_channel_spend,tnt_spend,tnt_series_spend,teleantioquia_spend,telecafe_spend,telecaribe_spend,telepacifico_spend,warner_spend,bing_impression,bing_spend,dv360_impression,dv360_spend,facebook_brand_impression,facebook_brand_spend,facebook_credito_impression,facebook_credito_spend,facebook_ecommerce_impression,facebook_ecommerce_spend,facebook_empresarios_impression,facebook_empresarios_spend,facebook_hogar_impression,facebook_hogar_spend,facebook_servicio_impression,facebook_servicio_spend,google_brand_impression,google_brand_spend,google_ecommerce_impression,google_ecommerce_spend,google_servicio_impression,google_servicio_spend,tiktok_impression,tiktok_spend,rrssfacebook_impression,rrssinstagram_impression,rrsstiktok_impression,rrssyoutube_impression,rrssfacebook_spend,rrssinstagram_spend,rrsstiktok_spend,rrssyoutube_spend,cantidad_cocinas,cantidad_lavadoras,cantidad_neveras,conversions,valor_cocinas,valor_lavadoras,valor_neveras,revenue_per_conversion,abba_cocina_unidades,abba_cocina_ventas,acros_lavadoras_unidades,acros_lavadoras_ventas,challenger_cocina_unidades,challenger_cocina_ventas,challenger_lavadoras_unidades,challenger_lavadoras_ventas,challenger_neveras_unidades,challenger_neveras_ventas,electrolux_lavadoras_unidades,electrolux_lavadoras_ventas,electrolux_neveras_unidades,electrolux_neveras_ventas,ge profile_neveras_unidades,ge profile_neveras_ventas,haceb_cocina_unidades,haceb_cocina_ventas,haceb_lavadoras_unidades,haceb_lavadoras_ventas,haceb_neveras_unidades,haceb_neveras_ventas,hisense_neveras_unidades,hisense_neveras_ventas,indurama_cocina_unidades,indurama_cocina_ventas,kitchenaid_cocina_unidades,kitchenaid_cocina_ventas,lg_lavadoras_unidades,lg_lavadoras_ventas,lg_neveras_unidades,lg_neveras_ventas,mabe_cocina_unidades,mabe_cocina_ventas,mabe_lavadoras_unidades,mabe_lavadoras_ventas,mabe_neveras_unidades,mabe_neveras_ventas,samsung_lavadoras_unidades,samsung_lavadoras_ventas,samsung_neveras_unidades,samsung_neveras_ventas,superior_cocina_unidades,superior_cocina_ventas,whirlpool_cocina_unidades,whirlpool_cocina_ventas,whirlpool_lavadoras_unidades,whirlpool_lavadoras_ventas,whirlpool_neveras_unidades,whirlpool_neveras_ventas,total_cocina_unidades,total_cocina_ventas,total_neveras_unidades,total_neveras_ventas,total_lavadoras_unidades,total_lavadoras_ventas,centrales_marca_compradas,challenger_marca_compradas,electrolux_marca_compradas,haceb_marca_compradas,icasa_marca_compradas,kalley_marca_compradas,lg_marca_compradas,mabe_marca_compradas,no recuerda_marca_compradas,samsung_marca_compradas,whirlpool_marca_compradas,centrales_marca_proximas_comprar,challenger_marca_proximas_comprar,electrolux_marca_proximas_comprar,haceb_marca_proximas_comprar,icasa_marca_proximas_comprar,kalley_marca_proximas_comprar,lg_marca_proximas_comprar,mabe_marca_proximas_comprar,samsung_marca_proximas_comprar,whirlpool_marca_proximas_comprar,centrales_marca_top_of_heart,challenger_marca_top_of_heart,electrolux_marca_top_of_heart,haceb_marca_top_of_heart,icasa_marca_top_of_heart,kalley_marca_top_of_heart,lg_marca_top_of_heart,mabe_marca_top_of_heart,samsung_marca_top_of_heart,whirlpool_marca_top_of_heart,centrales_recordacion_top_of_mind,challenger_recordacion_top_of_mind,electrolux_recordacion_top_of_mind,haceb_recordacion_top_of_mind,icasa_recordacion_top_of_mind,kalley_recordacion_top_of_mind,lg_recordacion_top_of_mind,mabe_recordacion_top_of_mind,no recuerda_recordacion_top_of_mind,samsung_recordacion_top_of_mind,whirlpool_recordacion_top_of_mind,promotores_btl,48_horas_de_dscto,aniversario_salas,calendario_eventos2_black_days,dcto_linea_premium,descuento_calentadores,descuento_conservacion_de_alimentos,descuento_conservacion_de_alimentos_y_cuidado_del_hogar,descuento_cuidado_del_hogar,especial_calentadores_y_aires,especial_empotre,especial_empotre_y_lavado,especial_empotre_y_refrigeracion,especial_empotre_y_calentadores,especial_refrigeracion_y_menores,especial_de_lavado,feria_de_saldos_y_np,hot_sales,calendario_eventos2_madrugon,marco_promocional_habitual,calendario_eventos2_mega_outlet,por_ser_hogar_haceb,super_martes,calendario_eventos2_super_sale,calendario_eventos2_super_sabado,tecnamorate,aniversario_exito,mega_prima,ddpe,calendario_eventos_black_friday,renueva_tu_hogar,abril_es_una_ganga,agosto_alkosto,aniversario_1,aniversario_2,aniversario_easy,bajo_cero,aniversario_olimpica,evento_patrocinado_bajo_cero,temporada_de_casa,precios_campeones,cumpleanos_homecenter,aniverasrio,electrodomesticos_a_la_fija,easy_cumpleanos,dias_del_ahorro_easy,bajo_cero_olimpiadas,folleto_climatizacion_aires,48_horas_de_descuento,campana_re_hacer,calendario_promos_super_sale,calendario_promos_super_sabado,hot_sale,aniversario_haceb,activacion_experiencia_6_pdv_nacional,feria_de_saldos,super_tuesday,mega_outlet_diciembre,entrega_de_aguas_pepe_sierra,promotoria_moderno,promotoria_especial,promotoria_directo,nps,ins,ces,ventas_call_center,sesiones
2024-12-24,0.0,0,5459400,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,6530550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3544,18.7,479885,490990.25,1540866,1478142,192929,313595,92301,273550,282541,267451,125194,95257,0,0,0,0.0,32790,659917.51,21128,200566.82,701822,549685.5,0,2641,0,41238,0,0,0,0,545,300,465,1310,246352050.4,300636016.6,720175589.5,967300.5007633588,131.7076863,116659628.0,27.60251955,25443798.9,84.01384873,77119544.49,52.53667268,63159831.77,377.6916871,538181892.1,77.53281396,112765638.4,93.94664879,197833332.3,1.022294769,8791715.562,424.9119182,372262570.8,658.3986001,847871953.2,874.7231061,1623553221.0,50.52696133,92558972.09,23.39896179,33933935.82,0.326160815,5081777.395,449.4569706,972993344.1,138.5659296,537223705.7,55.01937365,72376509.43,338.772258,433111159.9,753.5102588,1423672621.0,491.3763856,1037766921.0,215.0657441,720715203.5,8.363468841,5627830.37,1.982853425,4548862.922,200.0953109,403287781.0,69.25525966,177094356.5,754.6409054,718605155.5,2609.497324,5364799004,2455.758002,4029229881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,81,16,38,0.75,0.13,27,10159
2024-12-24,0.0,0,5459400,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,6530550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3544,18.7,479885,490990.25,1540866,1478142,192929,313595,92301,273550,282541,267451,125194,95257,0,0,0,0.0,32790,659917.51,21128,200566.82,701822,549685.5,0,2641,0,41238,0,0,0,0,545,300,465,1310,246352050.4,300636016.6,720175589.5,967300.5007633588,131.7076863,116659628.0,27.60251955,25443798.9,84.01384873,77119544.49,52.53667268,63159831.77,377.6916871,538181892.1,77.53281396,112765638.4,93.94664879,197833332.3,1.022294769,8791715.562,424.9119182,372262570.8,658.3986001,847871953.2,874.7231061,1623553221.0,50.52696133,92558972.09,23.39896179,33933935.82,0.326160815,5081777.395,449.4569706,972993344.1,138.5659296,537223705.7,55.01937365,72376509.43,338.772258,433111159.9,753.5102588,1423672621.0,491.3763856,1037766921.0,215.0657441,720715203.5,8.363468841,5627830.37,1.982853425,4548862.922,200.0953109,403287781.0,69.25525966,177094356.5,754.6409054,718605155.5,2609.497324,5364799004,2455.758002,4029229881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,81,16,38,0.75,0.13,27,10159
2024-12-25,0.0,0,1409400,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1898050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1619,22.72,466266,486844.06,1575646,1348030,223072,291453,140822,335875,338656,268106,161418,94500,0,0,35,235.29,55465,832573.33,23062,188161.57,743822,536403.99,13986,2734,0,19479,0,0,0,0,299,160,165,624,130228543.6,189269463.8,261420921.6,930959.822275641,175.6102484,155546170.7,36.8033594,33925065.2,112.018465,102826059.3,70.04889691,84213109.03,503.5889161,717575856.1,103.3770853,150354184.5,125.2621984,263777776.4,1.363059692,11722287.42,566.5492242,496350094.4,877.8648002,1130495938.0,1166.297475,2164737628.0,67.36928177,123411962.8,31.19861572,45245247.76,0.434881087,6775703.194,599.2759608,1297324459.0,184.7545728,716298274.3,73.35916487,96502012.57,451.696344,577481546.5,1004.680345,1898230162.0,655.1685141,1383689227.0,286.7543255,960953604.7,11.15129179,7503773.827,2.643804567,6065150.563,266.7937479,537717041.3,92.34034621,236125808.6,1006.187874,958140207.3,3479.329765,7153065338,3274.344002,5372306508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,81,16,100,1.0,0.0,0,20196
2024-12-25,0.0,0,1409400,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1898050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1619,22.72,466266,486844.06,1575646,1348030,223072,291453,140822,335875,338656,268106,161418,94500,0,0,35,235.29,55465,832573.33,23062,188161.57,743822,536403.99,13986,2734,0,19479,0,0,0,0,299,160,165,624,130228543.6,189269463.8,261420921.6,930959.822275641,175.6102484,155546170.7,36.8033594,33925065.2,112.018465,102826059.3,70.04889691,84213109.03,503.5889161,717575856.1,103.3770853,150354184.5,125.2621984,263777776.4,1.363059692,11722287.42,566.5492242,496350094.4,877.8648002,1130495938.0,1166.297475,2164737628.0,67.36928177,123411962.8,31.19861572,45245247.76,0.434881087,6775703.194,599.2759608,1297324459.0,184.7545728,716298274.3,73.35916487,96502012.57,451.696344,577481546.5,1004.680345,1898230162.0,655.1685141,1383689227.0,286.7543255,960953604.7,11.15129179,7503773.827,2.643804567,6065150.563,266.7937479,537717041.3,92.34034621,236125808.6,1006.187874,958140207.3,3479.329765,7153065338,3274.344002,5372306508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,81,16,100,1.0,0.0,0,20196
2024-12-26,0.0,0,12008250,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,14070050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1797,24.67,502179,494016.95,1500132,1267437,224354,324817,108178,324126,284646,239797,132101,83971,0,0,1416,13164.89,57177,624454.99,18421,180329.19,816463,541519.44,0,9525,0,28429,0,0,0,0,767,539,741,2047,365619251.4,630764982.4,1203941522.0,1074902.6653639472,219.5128106,194432713.3,46.00419924,42406331.5,140.0230812,128532574.1,87.56112113,105266386.3,629.4861452,896969820.1,129.2213566,187942730.7,156.577748,329722220.5,1.703824615,14652859.27,708.1865303,620437617.9,1097.331,1413119922.0,1457.871844,2705922035.0,84.21160222,154264953.5,38.99826965,56556559.7,0.543601359,8469628.992,749.094951,1621655573.0,230.943216,895372842.9,91.69895608,120627515.7,564.62043,721851933.1,1255.850431,2372787702.0,818.9606427,1729611534.0,358.4429068,1201192006.0,13.93911473,9379717.283,3.304755709,7581438.204,333.4921849,672146301.7,115.4254328,295157260.8,1257.734842,1197675259.0,4349.162207,8941331673,4092.930003,6715383136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,81,16,88,0.9,0.11,23,14745
2024-12-26,0.0,0,12008250,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,14070050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1797,24.67,502179,494016.95,1500132,1267437,224354,324817,108178,324126,284646,239797,132101,83971,0,0,1416,13164.89,57177,624454.99,18421,180329.19,816463,541519.44,0,9525,0,28429,0,0,0,0,767,539,741,2047,365619251.4,630764982.4,1203941522.0,1074902.6653639472,219.5128106,194432713.3,46.00419924,42406331.5,140.0230812,128532574.1,87.56112113,105266386.3,629.4861452,896969820.1,129.2213566,187942730.7,156.577748,329722220.5,1.703824615,14652859.27,708.1865303,620437617.9,1097.331,1413119922.0,1457.871844,2705922035.0,84.21160222,154264953.5,38.99826965,56556559.7,0.543601359,8469628.992,749.094951,1621655573.0,230.943216,895372842.9,91.69895608,120627515.7,564.62043,721851933.1,1255.850431,2372787702.0,818.9606427,1729611534.0,358.4429068,1201192006.0,13.93911473,9379717.283,3.304755709,7581438.204,333.4921849,672146301.7,115.4254328,295157260.8,1257.734842,1197675259.0,4349.162207,8941331673,4092.930003,6715383136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,81,16,88,0.9,0.11,23,14745
2024-12-27,0.0,0,6621750,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,3045550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2097,24.26,497381,491985.33,1449191,1306926,204700,272945,79797,264639,307342,253694,120743,80229,0,0,11330,139632.64,55889,650893.9,20129,188294.72,784151,544570.52,0,0,3982,23157,0,0,0,0,778,440,690,1908,370524636.5,492057074.4,1105308326.0,1031388.9082809224,219.5128106,194432713.3,46.00419924,42406331.5,140.0230812,128532574.1,87.56112113,105266386.3,629.4861452,896969820.1,129.2213566,187942730.7,156.577748,329722220.5,1.703824615,14652859.27,708.1865303,620437617.9,1097.331,1413119922.0,1457.871844,2705922035.0,84.21160222,154264953.5,38.99826965,56556559.7,0.543601359,8469628.992,749.094951,1621655573.0,230.943216,895372842.9,91.69895608,120627515.7,564.62043,721851933.1,1255.850431,2372787702.0,818.9606427,1729611534.0,358.4429068,1201192006.0,13.93911473,9379717.283,3.304755709,7581438.204,333.4921849,672146301.7,115.4254328,295157260.8,1257.734842,1197675259.0,4349.162207,8941331673,4092.930003,6715383136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,81,16,69,0.84,0.07,20,13745
2024-12-27,0.0,0,6621750,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,3045550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2097,24.26,497381,491985.33,1449191,1306926,204700,272945,79797,264639,307342,253694,120743,80229,0,0,11330,139632.64,55889,650893.9,20129,188294.72,784151,544570.52,0,0,3982,23157,0,0,0,0,778,440,690,1908,370524636.5,492057074.4,1105308326.0,1031388.9082809224,219.5128106,194432713.3,46.00419924,42406331.5,140.0230812,128532574.1,87.56112113,105266386.3,629.4861452,896969820.1,129.2213566,187942730.7,156.577748,329722220.5,1.703824615,14652859.27,708.1865303,620437617.9,1097.331,1413119922.0,1457.871844,2705922035.0,84.21160222,154264953.5,38.99826965,56556559.7,0.543601359,8469628.992,749.094951,1621655573.0,230.943216,895372842.9,91.69895608,120627515.7,564.62043,721851933.1,1255.850431,2372787702.0,818.9606427,1729611534.0,358.4429068,1201192006.0,13.93911473,9379717.283,3.304755709,7581438.204,333.4921849,672146301.7,115.4254328,295157260.8,1257.734842,1197675259.0,4349.162207,8941331673,4092.930003,6715383136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,81,16,69,0.84,0.07,20,13745
2024-12-28,0.0,0,4260600,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,5301450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1854,25.66,487407,490700.02,1423465,1302843,209235,263936,69260,213054,331699,257531,120504,77622,0,0,13045,147608.5,49337,574898.28,21030,178882.79,773455,535535.0,0,0,0,28111,0,0,0,0,962,581,735,2278,445187707.0,646713241.8,1183019057.0,998647.9394205443,164.6346079,145824535.0,34.50314943,31804748.62,105.0173109,96399430.61,65.67084085,78949789.72,472.1146089,672727365.1,96.91601745,140957048.0,117.433311,247291665.4,1.277868461,10989644.45,531.1398977,465328213.5,822.9982502,1059839942.0,1093.403883,2029441526.0,63.15870166,115698715.1,29.24870223,42417419.78,0.407701019,6352221.744,561.8212132,1216241680.0,173.207412,671529632.1,68.77421706,90470636.79,423.4653225,541388949.8,941.8878235,1779590776.0,614.220482,1297208651.0,268.8321801,900894004.4,10.45433605,7034787.963,2.478566782,5686078.653,250.1191387,504109726.3,86.56907457,221367945.6,943.3011318,898256444.4,3261.871655,6705998754,3069.697502,5036537352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,81,16,33,0.5,0.17,5,11517
2024-12-28,0.0,0,4260600,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,5301450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1854,25.66,487407,490700.02,1423465,1302843,209235,263936,69260,213054,331699,257531,120504,77622,0,0,13045,147608.5,49337,574898.28,21030,178882.79,773455,535535.0,0,0,0,28111,0,0,0,0,962,581,735,2278,445187707.0,646713241.8,1183019057.0,998647.9394205443,164.6346079,145824535.0,34.50314943,31804748.62,105.0173109,96399430.61,65.67084085,78949789.72,472.1146089,672727365.1,96.91601745,140957048.0,117.433311,247291665.4,1.277868461,10989644.45,531.1398977,465328213.5,822.9982502,1059839942.0,1093.403883,2029441526.0,63.15870166,115698715.1,29.24870223,42417419.78,0.407701019,6352221.744,561.8212132,1216241680.0,173.207412,671529632.1,68.77421706,90470636.79,423.4653225,541388949.8,941.8878235,1779590776.0,614.220482,1297208651.0,268.8321801,900894004.4,10.45433605,7034787.963,2.478566782,5686078.653,250.1191387,504109726.3,86.56907457,221367945.6,943.3011318,898256444.4,3261.871655,6705998754,3069.697502,5036537352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,81,16,33,0.5,0.17,5,11517
2024-12-29,0.0,0,8986950,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,13537100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1958,24.55,468870,490285.38,1743035,1399323,264340,336207,116641,310734,394602,285129,147644,95418,0,0,19217,148195.49,54356,609218.08,20384,197678.92,816131,549397.33,0,7171,1088,25743,0,0,0,0,629,479,488,1596,274311269.0,552659029.1,776987656.2,1004986.1867167919,82.31730396,72912267.49,17.25157472,15902374.31,52.50865546,48199715.31,32.83542042,39474894.86,236.0573044,336363682.5,48.45800872,70478524.0,58.71665549,123645832.7,0.63893423,5494822.226,265.5699488,232664106.7,411.4991251,529919970.8,546.7019413,1014720763.0,31.57935083,57849357.56,14.62435112,21208709.89,0.20385051,3176110.872,280.9106066,608120840.1,86.603706,335764816.1,34.38710853,45235318.39,211.7326613,270694474.9,470.9439118,889795388.2,307.110241,648604325.3,134.4160901,450447002.2,5.227168025,3517393.981,1.239283391,2843039.326,125.0595693,252054863.1,43.28453729,110683972.8,471.6505659,449128222.2,1630.935827,3352999377,1534.848751,2518268676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,81,16,38,0.71,0.13,0,11128
2024-12-29,0.0,0,8986950,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,13537100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1958,24.55,468870,490285.38,1743035,1399323,264340,336207,116641,310734,394602,285129,147644,95418,0,0,19217,148195.49,54356,609218.08,20384,197678.92,816131,549397.33,0,7171,1088,25743,0,0,0,0,629,479,488,1596,274311269.0,552659029.1,776987656.2,1004986.1867167919,82.31730396,72912267.49,17.25157472,15902374.31,52.50865546,48199715.31,32.83542042,39474894.86,236.0573044,336363682.5,48.45800872,70478524.0,58.71665549,123645832.7,0.63893423,5494822.226,265.5699488,232664106.7,411.4991251,529919970.8,546.7019413,1014720763.0,31.57935083,57849357.56,14.62435112,21208709.89,0.20385051,3176110.872,280.9106066,608120840.1,86.603706,335764816.1,34.38710853,45235318.39,211.7326613,270694474.9,470.9439118,889795388.2,307.110241,648604325.3,134.4160901,450447002.2,5.227168025,3517393.981,1.239283391,2843039.326,125.0595693,252054863.1,43.28453729,110683972.8,471.6505659,449128222.2,1630.935827,3352999377,1534.848751,2518268676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,81,16,38,0.71,0.13,0,11128
